cell_name,protein,protein_name,primekg_index,cell_id,ncbi_id
A549,4973,BAD,4060,1,572
A549,4975,PRTN3,11148,1,5657
A549,4979,SOD2,4959,1,6648
A549,4982,ITGB1,3135,1,3688
A549,4985,LCT,12013,1,3938
A549,4987,P4HA3,7330,1,283208
A549,4988,MYL10,56889,1,93408
A549,4993,TUBA3E,13441,1,112714
A549,4994,STRN3,871,1,29966
A549,4996,EPHA1,228,1,2041
A549,5000,TMOD3,3682,1,29766
A549,5001,PHACTR1,21977,1,221692
A549,5003,PAK3,4616,1,5063
A549,5006,CEACAM8,12429,1,1088
A549,5011,SEC61G,5701,1,23480
A549,5014,TUBAL3,58637,1,79861
A549,5015,GSTA2,9893,1,2939
A549,5016,FGF3,4486,1,2248
A549,5021,TRIL,12738,1,9865
A549,5024,PABPC1,5708,1,26986
A549,5025,NDUFA1,1365,1,4694
A549,5028,DNLZ,57850,1,728489
A549,5035,OXCT1,5392,1,5019
A549,5037,RNASEH2A,1756,1,10535
A549,5039,MAPRE1,3229,1,22919
A549,5040,SCO2,4984,1,9997
A549,5046,RPL37A,761,1,6168
A549,5050,STRAP,2755,1,11171
A549,5054,CSNK1G1,10415,1,53944
A549,5055,GNPTG,6943,1,84572
A549,5057,SLCO4C1,59793,1,353189
A549,5064,CALML4,58434,1,91860
A549,5068,TEP1,8955,1,7011
A549,5072,ATP11B,10448,1,23200
A549,5082,TCP1,950,1,6950
A549,5084,PPIG,7363,1,9360
A549,5087,TREX1,1300,1,11277
A549,5088,CBX4,4972,1,8535
A549,5089,NDUFAF3,6930,1,25915
A549,5092,LIN52,7003,1,91750
A549,5095,CTNNBL1,7231,1,56259
A549,5096,IVL,1964,1,3713
A549,5100,IFI30,5595,1,10437
A549,5111,KPNA7,57491,1,402569
A549,5113,CYP7A1,12729,1,1581
A549,5124,AP2S1,83,1,1175
A549,5127,SMAD7,5484,1,4092
A549,5132,ADAM2,10080,1,2515
A549,5135,CTNNA2,1798,1,1496
A549,5139,PAH,9905,1,5053
A549,5140,ARHGAP24,34655,1,83478
A549,5148,WDR3,6544,1,10885
A549,5151,COX10,13294,1,1352
A549,5158,MKI67,1782,1,4288
A549,5160,CEP55,5193,1,55165
A549,5163,PTGER3,4555,1,5733
A549,5170,SF3B5,6787,1,83443
A549,5175,COL14A1,8854,1,7373
A549,5178,MYH4,3198,1,4622
A549,5180,RPL6,664,1,6128
A549,5185,INO80E,57283,1,283899
A549,5186,CORO1C,4498,1,23603
A549,5188,BAG4,5536,1,9530
A549,5191,MRPL17,6164,1,63875
A549,5192,USP33,7420,1,23032
A549,5197,CDCA2,34004,1,157313
A549,5199,RPS3A,524,1,6189
A549,5202,RPL36,1809,1,25873
A549,5203,CHTOP,2637,1,26097
A549,5205,RPL36A,7966,1,6173
A549,5206,NDE1,2799,1,54820
A549,5207,H6PD,7588,1,9563
A549,5210,ACVR1,1995,1,90
A549,5211,KIF24,57376,1,347240
A549,5213,AQR,2081,1,9716
A549,5214,EIF3C,4020,1,8663
A549,5218,CPSF3,7596,1,51692
A549,5219,CYP27A1,9826,1,1593
A549,5222,HSPE1,7595,1,3336
A549,5225,EPHA4,1469,1,2043
A549,5226,NDUFB11,9300,1,54539
A549,5227,HAUS1,2684,1,115106
A549,5230,PRPF8,319,1,10594
A549,5231,BASP1,6921,1,10409
A549,5232,TIMM17B,10010,1,10245
A549,5233,NDUFS5,3227,1,4725
A549,5234,FABP7,11849,1,2173
A549,5237,PRKCH,5092,1,5583
A549,5238,FGF7,6154,1,2252
A549,5263,SPARC,9714,1,6678
A549,5265,FKBP7,5293,1,51661
A549,5266,DDX23,1718,1,9416
A549,5271,ELOVL2,5071,1,54898
A549,5275,MICU3,58447,1,286097
A549,5276,RBM19,9716,1,9904
A549,5279,AURKC,6254,1,6795
A549,5281,MYO10,10157,1,4651
A549,5283,RPL22L1,13990,1,200916
A549,5284,SERPINE1,8441,1,5054
A549,5285,TARDBP,9238,1,23435
A549,5286,RGS7,7346,1,6000
A549,5291,ATXN2,4485,1,6311
A549,5296,CCT2,310,1,10576
A549,5309,AKAP9,242,1,10142
A549,5311,CSNK1G3,5413,1,1456
A549,5316,TM4SF1,12242,1,4071
A549,5320,LONP1,2646,1,9361
A549,5324,ESF1,13139,1,51575
A549,5326,AKR1B10,8288,1,57016
A549,5327,SMNDC1,10444,1,10285
A549,5328,CHRDL1,13671,1,91851
A549,5330,KPNB1,255,1,3837
A549,5332,SCN3A,10590,1,6328
A549,5333,CYP2J2,8389,1,1573
A549,5336,HSPD1,1455,1,3329
A549,5337,NEK1,6415,1,4750
A549,5338,RAP1GAP2,13288,1,23108
A549,5339,FADS2,2000,1,9415
A549,5341,ATP2B4,5457,1,493
A549,5344,TKTL1,11956,1,8277
A549,5348,CCT6A,739,1,908
A549,5349,PLCB3,4407,1,5331
A549,5352,GAB2,2519,1,9846
A549,5354,MRPS6,11387,1,64968
A549,5355,MSRA,5507,1,4482
A549,5357,MRPL34,12118,1,64981
A549,5358,KCNC3,10167,1,3748
A549,5359,NELFCD,3318,1,51497
A549,5363,ARPC1B,3612,1,10095
A549,5365,KRT32,9878,1,3882
A549,5367,RPL10A,3371,1,4736
A549,5372,NSUN5,9946,1,55695
A549,5373,NFAM1,57075,1,150372
A549,5374,IGFBP7,7911,1,3490
A549,5378,MUL1,7271,1,79594
A549,5382,KRT9,10223,1,3857
A549,5383,ALOX5,3631,1,240
A549,5386,KRT38,2023,1,8687
A549,5399,RPL27A,703,1,6157
A549,5400,CHCHD1,56935,1,118487
A549,5401,RAB3IP,10171,1,117177
A549,5408,CHD9,9342,1,80205
A549,5411,SRGN,6775,1,5552
A549,5417,RDH11,6323,1,51109
A549,5418,SNRPE,780,1,6635
A549,5425,GK2,13306,1,2712
A549,5426,HTT,2754,1,3064
A549,5433,MTX2,7559,1,10651
A549,5435,CCT5,3172,1,22948
A549,5439,TGM2,1395,1,7052
A549,5441,TRIM72,57541,1,493829
A549,5449,SLC25A13,2314,1,10165
A549,5450,GNPDA1,3540,1,10007
A549,5454,MRPL45,7584,1,84311
A549,5459,PPP3R2,5875,1,5535
A549,5460,COX5A,6626,1,9377
A549,5463,NPFFR2,7723,1,10886
A549,5464,CALR3,13981,1,125972
A549,5470,MRPL15,6459,1,29088
A549,5478,KRT7,2987,1,3855
A549,5479,RPS8,11,1,6202
A549,5480,URB1,7113,1,9875
A549,5485,IPO7,2171,1,10527
A549,5488,SLPI,7598,1,6590
A549,5489,MCM6,541,1,4175
A549,5490,NDUFA5,4830,1,4698
A549,5492,INHBA,6885,1,3624
A549,5494,FKBP15,7747,1,23307
A549,5502,CALU,630,1,813
A549,5506,SSR2,11769,1,6746
A549,5509,TRAM1,2777,1,23471
A549,5514,GSTM5,11128,1,2949
A549,5515,DDX27,9318,1,55661
A549,5537,RANGRF,4698,1,29098
A549,5538,RPS27A,765,1,6233
A549,5546,RAB8A,3595,1,4218
A549,5553,FCF1,5145,1,51077
A549,5565,MYL4,5777,1,4635
A549,5566,KCNK3,1904,1,3777
A549,5567,METTL18,56879,1,92342
A549,5571,KRT6C,11112,1,286887
A549,5573,YWHAG,313,1,7532
A549,5575,ERP27,6981,1,121506
A549,5577,RDH13,10682,1,112724
A549,5579,KRT40,1830,1,125115
A549,5584,TPM4,1751,1,7171
A549,5590,OBSL1,6466,1,23363
A549,5591,PSMD8,3136,1,5714
A549,5594,SRD5A1,13313,1,6715
A549,5595,NPM3,4193,1,10360
A549,5596,TUBB6,10269,1,84617
A549,5600,GCLC,5101,1,2729
A549,5604,CYP2F1,58620,1,1572
A549,5605,MYO1A,12535,1,4640
A549,5608,PSMC3,614,1,5702
A549,5609,ALG8,8527,1,79053
A549,5611,TADA3,2553,1,10474
A549,5614,YES1,3027,1,7525
A549,5615,UTP3,13113,1,57050
A549,5619,SAMM50,3010,1,25813
A549,5622,WIPF2,9416,1,147179
A549,5624,SPP1,844,1,6696
A549,5625,CTSL,8022,1,1514
A549,5628,LSM5,6593,1,23658
A549,5632,PSMD4,2227,1,5710
A549,5635,C6orf120,12672,1,387263
A549,5638,PSAT1,12066,1,29968
A549,5639,C1QBP,1252,1,708
A549,5645,TDRD9,57884,1,122402
A549,5653,CD63,3948,1,967
A549,5654,C1orf87,11966,1,127795
A549,5656,COMMD1,10569,1,150684
A549,5657,ADRA1D,1940,1,146
A549,5661,LILRB1,13756,1,10859
A549,5663,COMMD6,12514,1,170622
A549,5664,KRT28,5482,1,162605
A549,5667,CD68,6556,1,968
A549,5672,TMEM132A,4251,1,54972
A549,5674,OTUD3,13714,1,23252
A549,5675,OSBPL1A,13392,1,114876
A549,5677,UNC13D,34080,1,201294
A549,5679,PSMC4,14,1,5704
A549,5681,DDIT4,557,1,54541
A549,5688,LGR5,9322,1,8549
A549,5690,EIF3A,599,1,8661
A549,5697,SSH3,10187,1,54961
A549,5706,FADS1,2004,1,3992
A549,5708,MTHFS,12233,1,10588
A549,5709,MCM5,6199,1,4174
A549,5710,DEF6,8952,1,50619
A549,5712,CNOT6L,13391,1,246175
A549,5713,EEF1D,1217,1,1936
A549,5723,BCAP29,60312,1,55973
A549,5724,NDUFA3,4032,1,4696
A549,5726,KRT81,6186,1,3887
A549,5730,KCNA7,59452,1,3743
A549,5734,APBB2,253,1,323
A549,5737,HK1,2843,1,3098
A549,5742,MYH7B,9740,1,57644
A549,5744,RPL23,1729,1,9349
A549,5746,SERPIND1,5905,1,3053
A549,5747,WFS1,6715,1,7466
A549,5748,RELN,6195,1,5649
A549,5750,SRPRB,1901,1,58477
A549,5753,HSPA8,1083,1,3312
A549,5761,HNRNPF,800,1,3185
A549,5768,ARSA,1312,1,410
A549,5770,PTGES2,9864,1,80142
A549,5773,MANF,1274,1,7873
A549,5789,ATP2B2,696,1,491
A549,5791,WIPF1,8246,1,7456
A549,5792,ZYX,2951,1,7791
A549,5793,UTP18,11880,1,51096
A549,5795,DHRS3,10564,1,9249
A549,5804,FBL,1080,1,2091
A549,5807,MEX3D,58178,1,399664
A549,5809,DNAJC19,9987,1,131118
A549,5810,PNRC2,13804,1,55629
A549,5813,PSMD14,4085,1,10213
A549,5814,RPS3,2568,1,6188
A549,5816,LPAR6,6458,1,10161
A549,5817,MZT1,9531,1,440145
A549,5819,PGAM1,6742,1,5223
A549,5820,TXNRD1,7089,1,7296
A549,5825,DAD1,2136,1,1603
A549,5826,GLUD1,5340,1,2746
A549,5827,EIF4G1,4219,1,1981
A549,5830,DLD,1899,1,1738
A549,5838,SFI1,10230,1,9814
A549,5839,RPL38,6286,1,6169
A549,5840,ABCA13,33830,1,154664
A549,5852,HSPA4L,9649,1,22824
A549,5857,TUBGCP6,1130,1,85378
A549,5859,TOMM6,57663,1,100188893
A549,5861,KDM3A,10994,1,55818
A549,5863,PDCD11,8610,1,22984
A549,5864,METTL7A,10322,1,25840
A549,5876,COX4I1,423,1,1327
A549,5879,FAU,1612,1,2197
A549,5880,SPN,6130,1,6693
A549,5883,SHISA5,10723,1,51246
A549,5885,UPF2,2146,1,26019
A549,5889,PSMA7,1936,1,5688
A549,5891,CEP76,1111,1,79959
A549,5892,CCL21,1912,1,6366
A549,5893,PSMB5,615,1,5693
A549,5896,ARHGAP35,7130,1,2909
A549,5899,RPL26,4960,1,6154
A549,5900,STAC3,9408,1,246329
A549,5904,SETBP1,5151,1,26040
A549,5910,F8,7183,1,2157
A549,5920,PFDN1,2489,1,5201
A549,5923,SLC6A7,59739,1,6534
A549,5927,SART3,3124,1,9733
A549,5929,TNXB,8908,1,7148
A549,5930,SEPHS2,10233,1,22928
A549,5933,XBP1,8381,1,7494
A549,5935,ALDH1A2,12123,1,8854
A549,5937,PRIM1,5064,1,5557
A549,5940,RPS24,2977,1,6229
A549,5945,AHI1,5590,1,54806
A549,5947,ITGA5,1556,1,3678
A549,5951,PGAM4,57781,1,441531
A549,5952,TOMM5,60505,1,401505
A549,5953,RPL39L,56927,1,116832
A549,5956,HRG,9017,1,3273
A549,5958,NEFL,4839,1,4747
A549,5961,MRPS2,6918,1,51116
A549,5963,EIF2B4,759,1,8890
A549,5968,RPS14,590,1,6208
A549,5969,ALK,390,1,238
A549,5971,FLG2,35333,1,388698
A549,5979,PDCL2,3616,1,132954
A549,5980,CTSV,3140,1,1515
A549,5983,RPS2,327,1,6187
A549,5985,TGFB2,2289,1,7042
A549,5986,KRT82,12471,1,3888
A549,5987,TXNL4B,8887,1,54957
A549,5989,ACO2,11461,1,50
A549,5991,NEB,4172,1,4703
A549,6002,PRIM2,2483,1,5558
A549,6003,GPR37,6222,1,2861
A549,6004,SDF2L1,10188,1,23753
A549,6005,NUTM2B,35278,1,729262
A549,6006,SNRPC,2738,1,6631
A549,6008,PARVA,13147,1,55742
A549,6018,TNNT1,5431,1,7138
A549,6024,COX8C,60464,1,341947
A549,6026,CACNG3,7227,1,10368
A549,6029,PARN,5001,1,5073
A549,6033,NDUFB7,5163,1,4713
A549,6035,VCAN,7056,1,1462
A549,6037,TAF1A,6451,1,9015
A549,6038,PSMB9,692,1,5698
A549,6041,MVB12A,8339,1,93343
A549,6045,KCNC2,13377,1,3747
A549,6046,CATSPERG,60670,1,57828
A549,6049,EDC3,10357,1,80153
A549,6052,CAV1,489,1,857
A549,6053,TBL1XR1,7441,1,79718
A549,6054,PCYOX1L,9768,1,78991
A549,6056,MSL3,7959,1,10943
A549,6057,DNAJA4,12284,1,55466
A549,6058,GPN1,3869,1,11321
A549,6060,RPS15,3049,1,6209
A549,6061,UHRF2,34453,1,115426
A549,6067,PSMB11,56945,1,122706
A549,6069,MINPP1,2088,1,9562
A549,6070,PCGF2,7199,1,7703
A549,6072,RAD51AP1,11822,1,10635
A549,6074,MBD6,13089,1,114785
A549,6080,CLNS1A,289,1,1207
A549,6081,CLK1,2857,1,1195
A549,6083,NMU,2354,1,10874
A549,6086,NACA,446,1,4666
A549,6087,MYL2,1366,1,4633
A549,6088,MRPS36,59502,1,92259
A549,6089,TNS4,8809,1,84951
A549,6091,TEX264,7386,1,51368
A549,6092,HNRNPA2B1,87,1,3181
A549,6094,F2RL1,6524,1,2150
A549,6097,KRT72,12384,1,140807
A549,6098,CNOT4,5224,1,4850
A549,6103,NDUFS6,95,1,4726
A549,6104,CHRM5,6090,1,1133
A549,6108,KLK4,6034,1,9622
A549,6111,OGDHL,3880,1,55753
A549,6112,SPCS1,8596,1,28972
A549,6114,RBMX,5967,1,27316
A549,6118,MRPS23,3610,1,51649
A549,6119,EVL,11090,1,51466
A549,6122,PPP5C,63,1,5536
A549,6125,LGALS1,1260,1,3956
A549,6133,ENY2,6109,1,56943
A549,6134,ATP6V1G2,9303,1,534
A549,6138,GLYCTK,10999,1,132158
A549,6146,RPL30,3217,1,6156
A549,6150,DAW1,34174,1,164781
A549,6155,TIMM50,8191,1,92609
A549,6157,MRPS10,10245,1,55173
A549,6176,DNAJB14,59445,1,79982
A549,6178,DCLRE1C,12980,1,64421
A549,6183,SOD3,8145,1,6649
A549,6184,CYP11B1,35040,1,1584
A549,6187,ALMS1,3741,1,7840
A549,6191,AKR1D1,10464,1,6718
A549,6192,MCPH1,6546,1,79648
A549,6198,GALNS,2120,1,2588
A549,6202,MTFMT,12599,1,123263
A549,6203,RPL13,885,1,6137
A549,6204,PARG,9837,1,8505
A549,6207,FKBP9,9231,1,11328
A549,6208,KRT15,70,1,3866
A549,6211,MRPL24,9985,1,79590
A549,6216,ITGAE,12459,1,3682
A549,6217,SERPINC1,1897,1,462
A549,6219,PARVB,9241,1,29780
A549,6235,RSF1,56633,1,51773
A549,6236,RAB10,11266,1,10890
A549,6238,TKT,1320,1,7086
A549,6240,PRKCSH,6857,1,5589
A549,6243,RPL17,660,1,6139
A549,6247,PHC3,12598,1,80012
A549,6252,CHGB,1394,1,1114
A549,6256,KRT6A,1448,1,3853
A549,6263,JAGN1,1488,1,84522
A549,6266,DOLPP1,7316,1,57171
A549,6267,OCLN,22075,1,100506658
A549,6270,FLOT2,2031,1,2319
A549,6274,RPN1,4660,1,6184
A549,6277,FOXO3,1479,1,2309
A549,6278,ALDOA,652,1,226
A549,6279,GPX4,1188,1,2879
A549,6280,RALYL,5758,1,138046
A549,6288,KRIT1,1640,1,889
A549,6290,ARSB,6906,1,411
A549,6297,TTK,2729,1,7272
A549,6298,HKDC1,57873,1,80201
A549,6300,ARHGEF12,12957,1,23365
A549,6302,MCM2,1356,1,4171
A549,6303,SLC7A7,13515,1,9056
A549,6304,FFAR4,58631,1,338557
A549,6306,NDUFAB1,6354,1,4706
A549,6308,MST1,4997,1,4485
A549,6313,GSTM2,12213,1,2946
A549,6317,CHAF1B,3351,1,8208
A549,6320,STK24,5329,1,8428
A549,6325,PSEN1,743,1,5663
A549,6327,GNA13,7200,1,10672
A549,6329,MUTYH,10582,1,4595
A549,6330,RHPN2,34445,1,85415
A549,6331,RPS4X,917,1,6191
A549,6332,ARHGEF10,5103,1,9639
A549,6336,NTMT1,8661,1,28989
A549,6340,MYL5,12860,1,4636
A549,6341,TNNC2,11612,1,7125
A549,6346,CD160,9125,1,11126
A549,6347,EZR,3974,1,7430
A549,6349,SRP14,3303,1,6727
A549,6352,HCRT,10771,1,3060
A549,6356,LILRA2,58459,1,11027
A549,6357,LRRC70,60766,1,100130733
A549,6360,CEP152,3275,1,22995
A549,6362,DDC,9889,1,1644
A549,6363,ABI1,3545,1,10006
A549,6373,LSM7,6535,1,51690
A549,6375,ATAD3A,12525,1,55210
A549,6379,PEX10,9343,1,5192
A549,6380,CHMP4C,5791,1,92421
A549,6381,WNK2,13272,1,65268
A549,6383,TRIM62,12263,1,55223
A549,6384,MYLK,2331,1,4638
A549,6387,TRUB1,58307,1,142940
A549,6389,RPL35A,4663,1,6165
A549,6393,VPS37D,57104,1,155382
A549,6400,ATXN7,6410,1,6314
A549,6401,TXNDC17,11664,1,84817
A549,6402,PURB,2440,1,5814
A549,6404,TRIM35,1561,1,23087
A549,6407,SF3B3,6006,1,23450
A549,6409,RPS15A,2137,1,6210
A549,6412,AJAP1,56676,1,55966
A549,6416,ERBB3,3378,1,2065
A549,6424,PLXNA4,59724,1,91584
A549,6427,PPIB,2059,1,5479
A549,6430,RPS11,2479,1,6205
A549,6437,CCL3L3,57500,1,414062
A549,6444,MRPL4,842,1,51073
A549,6445,UTRN,3169,1,7402
A549,6452,RBM28,5270,1,55131
A549,6454,TADA2B,8141,1,93624
A549,6457,NKTR,2758,1,4820
A549,6458,PGLS,7481,1,25796
A549,6468,PCBP1,2709,1,5093
A549,6469,SLC16A8,34515,1,23539
A549,6476,GGT1,10154,1,2678
A549,6480,COPS8,4664,1,10920
A549,6482,MORF4L2,4792,1,9643
A549,6486,MYL1,5686,1,4632
A549,6489,WDR75,12476,1,84128
A549,6501,FGF18,12715,1,8817
A549,6506,ATXN2L,12963,1,11273
A549,6508,CLU,1127,1,1191
A549,6509,NOL10,58302,1,79954
A549,6511,CYP2C19,12431,1,1557
A549,6513,PTGDR2,12885,1,11251
A549,6516,BBC3,12669,1,27113
A549,6518,RPL18A,922,1,6142
A549,6534,NME9,59303,1,347736
A549,6539,TUBA1A,4558,1,7846
A549,6541,RILP,12728,1,83547
A549,6542,MRPS11,4592,1,64963
A549,6543,SLC16A1,1993,1,6566
A549,6545,TIMM21,11078,1,29090
A549,6555,SNRPD1,4795,1,6632
A549,6556,RPL7,1882,1,6129
A549,6557,DEPDC7,12642,1,91614
A549,6561,TIMM22,8574,1,29928
A549,6565,PSMD9,3739,1,5715
A549,6574,KCNG3,57157,1,170850
A549,6576,UQCR11,931,1,10975
A549,6577,TBL3,7050,1,10607
A549,6583,CNOT7,3399,1,29883
A549,6589,HNRNPC,520,1,3183
A549,6591,BBS2,410,1,583
A549,6594,MTX1,333,1,4580
A549,6604,AFF4,9761,1,27125
A549,6616,TCTN3,11051,1,26123
A549,6621,MLN,10449,1,4295
A549,6626,SMCP,1484,1,4184
A549,6627,YARS2,9306,1,51067
A549,6629,HNRNPH3,6471,1,3189
A549,6632,KCNG4,58673,1,93107
A549,6641,F2RL3,34250,1,9002
A549,6642,NDUFA9,4991,1,4704
A549,6644,ARHGAP10,35018,1,79658
A549,6651,PPIL6,57314,1,285755
A549,6654,CFD,9094,1,1675
A549,6656,SESN2,6609,1,83667
A549,6661,TTLL12,671,1,23170
A549,6664,GPX7,1456,1,2882
A549,6666,U2AF2,4750,1,11338
A549,6671,FSTL1,9208,1,11167
A549,6677,DHDH,34062,1,27294
A549,6686,KRT10,8823,1,3858
A549,6689,CMTM6,4513,1,54918
A549,6694,PYGB,8374,1,5834
A549,6695,GEN1,34205,1,348654
A549,6699,GGCX,5362,1,2677
A549,6701,SPCS2,3842,1,9789
A549,6702,TOR4A,57863,1,54863
A549,6703,A2M,1048,1,2
A549,6704,PRPF4,3235,1,9128
A549,6705,COX7A2L,7121,1,9167
A549,6707,NUTM2A,35281,1,728118
A549,6711,CDH17,10172,1,1015
A549,6713,KCNC4,1613,1,3749
A549,6714,HSD3B1,10312,1,3283
A549,6715,S100A7,2934,1,6278
A549,6717,PHKG1,10686,1,5260
A549,6724,GPKOW,4233,1,27238
A549,6726,PRKAB1,5849,1,5564
A549,6727,MGST3,1324,1,4259
A549,6729,BOD1,9458,1,91272
A549,6732,DMD,3212,1,1756
A549,6736,RPL7A,932,1,6130
A549,6739,CSPG4,6703,1,1464
A549,6741,CRNKL1,5902,1,51340
A549,6742,PHKA2,7074,1,5256
A549,6743,CTNNA3,3688,1,29119
A549,6747,ROM1,8844,1,6094
A549,6748,KRT1,2742,1,3848
A549,6751,LONP2,8039,1,83752
A549,6752,PKMYT1,2681,1,9088
A549,6753,CLPX,7472,1,10845
A549,6756,NCF4,7899,1,4689
A549,6763,NDUFC1,13972,1,4717
A549,6764,NCKIPSD,8828,1,51517
A549,6765,LSM4,5795,1,25804
A549,6766,MYL6,75,1,4637
A549,6773,COPS4,5527,1,51138
A549,6786,SLC16A7,11639,1,9194
A549,6788,NDUFA12,7475,1,55967
A549,6797,RPL4,1512,1,6124
A549,6801,GLIPR1,12465,1,11010
A549,6802,ATP2B3,6442,1,492
A549,6805,LILRA1,13915,1,11024
A549,6806,RPS12,6884,1,6206
A549,6807,COQ2,2132,1,27235
A549,6808,SNAP29,2853,1,9342
A549,6809,LAMA1,33847,1,284217
A549,6811,FBXL5,9193,1,26234
A549,6816,CDCA3,5681,1,83461
A549,6818,GPX3,2863,1,2878
A549,6820,KRT85,5300,1,3891
A549,6821,NCKAP1L,7725,1,3071
A549,6822,AMBN,1889,1,258
A549,6825,TXN2,6570,1,25828
A549,6830,SLIT1,960,1,6585
A549,6832,SDC2,4241,1,6383
A549,6834,RBM42,6767,1,79171
A549,6837,ACTA2,1987,1,59
A549,6840,EIF1AX,9759,1,1964
A549,6841,CACNB2,8486,1,783
A549,6844,RNASE3,10258,1,6037
A549,6847,TNFSF13,10705,1,8741
A549,6852,FLNC,3421,1,2318
A549,6856,UTS2R,13614,1,2837
A549,6861,STH,13326,1,246744
A549,6862,XCR1,4888,1,2829
A549,6863,CORO1B,180,1,57175
A549,6864,SCG2,6991,1,7857
A549,6865,METTL3,11196,1,56339
A549,6868,CDC20,836,1,991
A549,6870,RANBP6,7035,1,26953
A549,6877,GNS,4623,1,2799
A549,6883,SRSF12,5493,1,135295
A549,6888,UHRF1,376,1,29128
A549,6895,EIF4H,8348,1,7458
A549,6900,CBY1,8780,1,25776
A549,6904,MAX,207,1,4149
A549,6911,RPS6,2547,1,6194
A549,6922,TBXAS1,34060,1,6916
A549,6923,UQCRHL,61342,1,440567
A549,6926,IL7,10290,1,3574
A549,6928,KRT25,8506,1,147183
A549,6934,DNASE1,22062,1,1773
A549,6936,NDUFB1,811,1,4707
A549,6939,FDX1,3732,1,2230
A549,6944,ORAI1,13640,1,84876
A549,6946,ITPKA,6114,1,3706
A549,6948,GINS2,6746,1,51659
A549,6957,MYH2,5379,1,4620
A549,6958,GALR2,12856,1,8811
A549,6960,WIPF3,58664,1,644150
A549,6962,DCC,4200,1,1630
A549,6964,TOM1L2,11476,1,146691
A549,6970,PSMD5,3953,1,5711
A549,6972,PCNA,139,1,5111
A549,6977,FKBP5,1836,1,2289
A549,6979,MYH9,209,1,4627
A549,6993,CXCR3,7136,1,2833
A549,6994,CNOT10,5928,1,25904
A549,6997,FERMT3,11104,1,83706
A549,6999,INO80,4563,1,54617
A549,7003,UPF3A,6553,1,65110
A549,7010,HNRNPA1,352,1,3178
A549,7015,LYRM4,12759,1,57128
A549,7017,CANX,2223,1,821
A549,7020,IGFBP1,2318,1,3484
A549,7021,DNAJA3,9848,1,9093
A549,7024,ARHGAP32,8954,1,9743
A549,7036,RDX,6434,1,5962
A549,7039,SLC16A13,13215,1,201232
A549,7046,TUBG1,1305,1,7283
A549,7051,POLR2I,5239,1,5438
A549,7056,KCNB1,6348,1,3745
A549,7058,KCNB2,7705,1,9312
A549,7060,DTX2,1202,1,113878
A549,7070,GPX8,9948,1,493869
A549,7073,VPS37B,4898,1,79720
A549,7078,CHCHD7,61307,1,79145
A549,7083,CYP19A1,2756,1,1588
A549,7093,NPFF,13100,1,8620
A549,7098,MYBPC1,8543,1,4604
A549,7099,CTSO,6611,1,1519
A549,7101,SEMA3A,13937,1,10371
A549,7103,HEXB,7201,1,3074
A549,7104,PSMB7,2657,1,5695
A549,7105,SSB,3805,1,6741
A549,7106,EDEM1,1190,1,9695
A549,7109,CDC42,1237,1,998
A549,7110,UBA52,1532,1,7311
A549,7113,RAB13,9692,1,5872
A549,7115,PTGIS,11080,1,5740
A549,7116,MYH14,6399,1,79784
A549,7119,UBB,438,1,7314
A549,7120,HNRNPH2,768,1,3188
A549,7121,TOMM20,2219,1,9804
A549,7123,HERC2,1777,1,8924
A549,7129,COX4I2,35357,1,84701
A549,7133,DSE,11061,1,29940
A549,7134,AMBP,1214,1,259
A549,7137,PSMD11,3444,1,5717
A549,7146,LILRA6,60356,1,79168
A549,7147,KIR2DL3,6230,1,3804
A549,7150,MDH2,9724,1,4191
A549,7159,FMNL1,4669,1,752
A549,7167,ATP6V0E2,57770,1,155066
A549,7168,DNAJC15,11386,1,29103
A549,7176,GRIN1,8464,1,2902
A549,7179,AHSA1,9378,1,10598
A549,7185,ACTR2,649,1,10097
A549,7190,BCL2L2,536,1,599
A549,7196,HSD17B2,8205,1,3294
A549,7201,SELP,2467,1,6403
A549,7202,FAM20A,10602,1,54757
A549,7211,AMHR2,7453,1,269
A549,7212,PMEL,2035,1,6490
A549,7231,MCM9,12976,1,254394
A549,7233,AGXT2,57959,1,64902
A549,7239,D2HGDH,34391,1,728294
A549,7244,NVL,5139,1,4931
A549,7246,EIF4E,2488,1,1977
A549,7250,NHP2,3056,1,55651
A549,7257,AMELX,34956,1,265
A549,7258,ATP8A1,8538,1,10396
A549,7259,KLRD1,13713,1,3824
A549,7260,COX6B1,6743,1,1340
A549,7263,NTN1,13036,1,9423
A549,7265,RPS18,7352,1,6222
A549,7271,CHCHD10,13302,1,400916
A549,7272,PDIA3,887,1,2923
A549,7275,UTP14C,2336,1,9724
A549,7279,TPI1,7621,1,7167
A549,7281,GRHPR,8224,1,9380
A549,7282,C11orf54,13178,1,28970
A549,7283,MYL3,8211,1,4634
A549,7286,SHCBP1,10604,1,79801
A549,7288,SSNA1,4980,1,8636
A549,7299,CFL1,958,1,1072
A549,7300,P4HA1,7099,1,5033
A549,7302,PSME2,8586,1,5721
A549,7306,MLANA,6771,1,2315
A549,7309,COX6C,9818,1,1345
A549,7314,NNMT,9074,1,4837
A549,7326,ACTN3,3570,1,89
A549,7332,PDHB,2936,1,5162
A549,7334,UGT2B10,34524,1,7365
A549,7335,UTP23,7928,1,84294
A549,7337,EEFSEC,7556,1,60678
A549,7339,SLC9A3,5534,1,6550
