cell_name,nodea_name,nodeb_name,nodea_primekgid,nodeb_primekgid,label,cell_id
A375,NAE1,NKX2-2,5209,11560,1.0,0
A375,NAE1,SLC44A3,5209,56984,1.0,0
A375,NAE1,NT5C2,5209,8093,1.0,0
A375,NAE1,NR4A2,5209,286,1.0,0
A375,NAE1,OBP2A,5209,10316,1.0,0
A375,NAE1,PKD2,5209,3470,1.0,0
A375,NAE1,PMEL,5209,2035,1.0,0
A375,NAE1,TFAP2E,5209,57954,1.0,0
A375,NAE1,UBE2E1,5209,1872,1.0,0
A375,NAE1,TNFRSF1A,5209,665,1.0,0
A375,NAE1,TRIM37,5209,232,1.0,0
A375,NAE1,NFIX,5209,8491,1.0,0
A375,NAE1,PDE9A,5209,2142,1.0,0
A375,NAE1,ZNF184,5209,5606,1.0,0
A375,NAE1,UBE2J2,5209,13101,1.0,0
A375,NAE1,SS18L2,5209,9618,1.0,0
A375,NAE1,PPP1R13B,5209,9394,1.0,0
A375,NAE1,SH3RF2,5209,10991,1.0,0
A375,NAE1,ZNF584,5209,58107,1.0,0
A375,NAE1,SGK1,5209,578,1.0,0
A375,NAE1,SFN,5209,4605,1.0,0
A375,NAE1,UIMC1,5209,11167,1.0,0
A375,NAE1,UBE2D4,5209,3160,1.0,0
A375,NAE1,SELENOV,5209,10888,1.0,0
A375,NAE1,NIF3L1,5209,1213,1.0,0
A375,NAE1,TP73,5209,3019,1.0,0
A375,NAE1,TRAF5,5209,616,1.0,0
A375,NAE1,TMC6,5209,3338,1.0,0
A375,NAE1,PCDHB8,5209,34527,1.0,0
A375,NAE1,TNFRSF11B,5209,11846,1.0,0
A375,NAE1,WDR77,5209,5512,1.0,0
A375,NAE1,SPATA9,5209,60363,1.0,0
A375,NAE1,PORCN,5209,6420,1.0,0
A375,NAE1,TTF1,5209,408,1.0,0
A375,NAE1,PEX7,5209,2666,1.0,0
A375,NAE1,STAU2,5209,10114,1.0,0
A375,NAE1,RRM2B,5209,10725,1.0,0
A375,NAE1,UBE2V2,5209,3119,1.0,0
A375,NAE1,RAD50,5209,3966,1.0,0
A375,NAE1,PDCD7,5209,8992,1.0,0
A375,NAE1,PTH,5209,789,1.0,0
A375,NAE1,PRDM6,5209,3845,1.0,0
A375,NAE1,RABGGTA,5209,72,1.0,0
A375,NAE1,PIAS4,5209,4235,1.0,0
A375,NAE1,PLXDC1,5209,33983,1.0,0
A375,NAE1,NSUN4,5209,10659,1.0,0
A375,NAE1,THAP1,5209,2743,1.0,0
A375,NAE1,RAF1,5209,988,1.0,0
A375,NAE1,RAD17,5209,2838,1.0,0
A375,NAE1,UCHL1,5209,5799,1.0,0
A375,NAE1,SMR3A,5209,12886,1.0,0
A375,NAE1,ZNF443,5209,13578,1.0,0
A375,NAE1,TMEM169,5209,60379,1.0,0
A375,NAE1,NARF,5209,13722,1.0,0
A375,NAE1,USP14,5209,9896,1.0,0
A375,NAE1,SCNN1G,5209,7607,1.0,0
A375,NAE1,TP53INP1,5209,12125,1.0,0
A375,NAE1,RBM38,5209,5878,1.0,0
A375,NAE1,TERT,5209,5129,1.0,0
A375,NAE1,PDCD10,5209,7893,1.0,0
A375,NAE1,POT1,5209,3943,1.0,0
A375,NAE1,WWOX,5209,602,1.0,0
A375,NAE1,RGP1,5209,5770,1.0,0
A375,NAE1,SIRT1,5209,6453,1.0,0
A375,NAE1,TRADD,5209,5723,1.0,0
A375,NAE1,PPIL1,5209,6536,1.0,0
A375,NAE1,TNFAIP8,5209,1261,1.0,0
A375,NAE1,POLE,5209,8484,1.0,0
A375,NAE1,PPME1,5209,13332,1.0,0
A375,NAE1,TRPM4,5209,12276,1.0,0
A375,NAE1,XRCC1,5209,6526,1.0,0
A375,NAE1,SUN5,5209,35350,1.0,0
A375,NAE1,SLC9B2,5209,57011,1.0,0
A375,NAE1,PSMD10,5209,5945,1.0,0
A375,NAE1,TNFRSF19,5209,8286,1.0,0
A375,NAE1,PTPRQ,5209,34745,1.0,0
A375,NAE1,PIGV,5209,35288,1.0,0
A375,NAE1,UGT1A3,5209,33794,1.0,0
A375,NAE1,RAB12,5209,12440,1.0,0
A375,NAE1,TBC1D8B,5209,34689,1.0,0
A375,NAE1,RWDD4,5209,57185,1.0,0
A375,NAE1,NFKB1,5209,1151,1.0,0
A375,NAE1,PGRMC1,5209,7474,1.0,0
A375,NAE1,NLRC4,5209,13202,1.0,0
A375,NAE1,OR4F6,5209,59144,1.0,0
A375,NAE1,TCOF1,5209,2411,1.0,0
A375,NAE1,NXN,5209,8905,1.0,0
A375,NAE1,WWC3,5209,12655,1.0,0
A375,NAE1,PLK2,5209,956,1.0,0
A375,NAE1,PTPN6,5209,2486,1.0,0
A375,NAE1,TCF20,5209,3662,1.0,0
A375,NAE1,SNAI2,5209,6290,1.0,0
A375,NAE1,THUMPD2,5209,12982,1.0,0
A375,NAE1,TBCCD1,5209,8693,1.0,0
A375,NAE1,STIMATE,5209,13892,1.0,0
A375,NAE1,WDR19,5209,11002,1.0,0
A375,NAE1,SLC30A2,5209,3168,1.0,0
A375,NAE1,UBE2D3,5209,597,1.0,0
A375,NAE1,PECR,5209,7632,1.0,0
A375,NAE1,PSMC6,5209,5495,1.0,0
A375,NAE1,SNX24,5209,2654,1.0,0
A375,NAE1,SIGIRR,5209,9910,1.0,0
A375,NAE1,REN,5209,11136,1.0,0
A375,NAE1,PSME4,5209,6344,1.0,0
A375,NAE1,TP53BP1,5209,1796,1.0,0
A375,NAE1,NME3,5209,7658,1.0,0
A375,NAE1,SFRP5,5209,34099,1.0,0
A375,NAE1,PADI1,5209,3946,1.0,0
A375,NAE1,TRAF4,5209,263,1.0,0
A375,NAE1,PRR19,5209,13290,1.0,0
A375,NAE1,TP53BP2,5209,2522,1.0,0
A375,NAE1,TOP2A,5209,6976,1.0,0
A375,NAE1,PLXNA3,5209,8845,1.0,0
A375,NAE1,ATP23,5209,5483,1.0,0
A375,NAE1,VAV1,5209,3860,1.0,0
A375,NAE1,REPIN1,5209,11459,1.0,0
A375,NAE1,USP1,5209,4670,1.0,0
A375,NAE1,TMEM200A,5209,56906,1.0,0
A375,NAE1,USP47,5209,4720,1.0,0
A375,NAE1,PSMD12,5209,3542,1.0,0
A375,NAE1,RGS7BP,5209,60280,1.0,0
A375,NAE1,UBE2Q1,5209,9666,1.0,0
A375,NAE1,SATB2,5209,4873,1.0,0
A375,NAE1,OMA1,5209,9263,1.0,0
A375,NAE1,NOS2,5209,373,1.0,0
A375,NAE1,XIAP,5209,699,1.0,0
A375,NAE1,PPM1D,5209,4303,1.0,0
A375,NAE1,RAD54B,5209,9981,1.0,0
A375,NAE1,PIGM,5209,8970,1.0,0
A375,NAE1,PARP2,5209,2836,1.0,0
A375,NAE1,THOC2,5209,762,1.0,0
A375,NAE1,SGIP1,5209,12931,1.0,0
A375,NAE1,ZNF346,5209,6372,1.0,0
A375,NAE1,PDE1B,5209,907,1.0,0
A375,NAE1,RHOA,5209,2002,1.0,0
A375,NAE1,PSMB9,5209,692,1.0,0
A375,NAE1,USP36,5209,56697,1.0,0
A375,NAE1,SLC16A10,5209,11624,1.0,0
A375,NAE1,PAX7,5209,7824,1.0,0
A375,NAE1,WDHD1,5209,4833,1.0,0
A375,NAE1,PCGF2,5209,7199,1.0,0
A375,NAE1,PRKAB1,5209,5849,1.0,0
A375,NAE1,UMOD,5209,34889,1.0,0
A375,NAE1,SMR3B,5209,5628,1.0,0
A375,NAE1,ZNF566,5209,11515,1.0,0
A375,NAE1,RNF6,5209,4368,1.0,0
A375,NAE1,USP25,5209,5066,1.0,0
A375,NAE1,UFC1,5209,8111,1.0,0
A375,NAE1,PSMD14,5209,4085,1.0,0
A375,NAE1,RPS6KB2,5209,7367,1.0,0
A375,NAE1,OR51B5,5209,59036,1.0,0
A375,NAE1,TCF7L2,5209,1129,1.0,0
A375,NAE1,PDCD6,5209,6497,1.0,0
A375,NAE1,PSMA6,5209,2242,1.0,0
A375,NAE1,PRKCZ,5209,2947,1.0,0
A375,NAE1,ZFY,5209,10728,1.0,0
A375,NAE1,RAD54L,5209,3927,1.0,0
A375,NAE1,SMC1A,5209,2345,1.0,0
A375,NAE1,STAMBP,5209,3689,1.0,0
A375,NAE1,SLC36A4,5209,59741,1.0,0
A375,NAE1,SERPINB8,5209,8980,1.0,0
A375,NAE1,RAB9A,5209,10095,1.0,0
A375,NAE1,PSMC1,5209,1765,1.0,0
A375,NAE1,TMCO5A,5209,57054,1.0,0
A375,NAE1,ZIM3,5209,56901,1.0,0
A375,NAE1,TRAF3,5209,3748,1.0,0
A375,NAE1,TGFB1,5209,2889,1.0,0
A375,NAE1,QSOX1,5209,10066,1.0,0
A375,NAE1,SREBF2,5209,1019,1.0,0
A375,NAE1,POU2F1,5209,2596,1.0,0
A375,NAE1,SMNDC1,5209,10444,1.0,0
A375,NAE1,ZC3H12B,5209,58144,1.0,0
A375,NAE1,RHOB,5209,4201,1.0,0
A375,NAE1,PSMB6,5209,3396,1.0,0
A375,NAE1,SCAMP1,5209,6045,1.0,0
A375,NAE1,RNF34,5209,801,1.0,0
A375,NAE1,SPATA3,5209,5031,1.0,0
A375,NAE1,UBE2A,5209,916,1.0,0
A375,NAE1,TNFRSF6B,5209,4542,1.0,0
A375,NAE1,USP15,5209,3697,1.0,0
A375,NAE1,UBE2J1,5209,5093,1.0,0
A375,NAE1,UBE2N,5209,3963,1.0,0
A375,NAE1,POTEG,5209,77547,1.0,0
A375,NAE1,PAX3,5209,7456,1.0,0
A375,NAE1,UBE2G2,5209,7156,1.0,0
A375,NAE1,TMEM213,5209,12439,1.0,0
A375,NAE1,TNFSF12,5209,11580,1.0,0
A375,NAE1,PSMB10,5209,5838,1.0,0
A375,NAE1,TXNL1,5209,4861,1.0,0
A375,NAE1,PDCD4,5209,7510,1.0,0
A375,NAE1,ZIC3,5209,22114,1.0,0
A375,NAE1,TP53,5209,1785,1.0,0
A375,NAE1,ZNF511,5209,10339,1.0,0
A375,NAE1,SRM,5209,7952,1.0,0
A375,NAE1,WDR48,5209,6872,1.0,0
A375,NAE1,RBM24,5209,4029,1.0,0
A375,NAE1,TMEM42,5209,634,1.0,0
A375,NAE1,SLC35C2,5209,2599,1.0,0
A375,NAE1,ZNF41,5209,3723,1.0,0
A375,NAE1,ZDBF2,5209,4062,1.0,0
A375,NAE1,NDUFS1,5209,1935,1.0,0
A375,NAE1,TTC39C,5209,61475,1.0,0
A375,NAE1,PI15,5209,59585,1.0,0
A375,NAE1,OR5K2,5209,57490,1.0,0
A375,NAE1,TDP1,5209,13784,1.0,0
A375,NAE1,SSTR3,5209,10983,1.0,0
A375,NAE1,UBE2QL1,5209,57012,1.0,0
A375,NAE1,QSOX2,5209,59682,1.0,0
A375,NAE1,PAWR,5209,2551,1.0,0
A375,NAE1,YEATS2,5209,3585,1.0,0
A375,NAE1,NFE2L2,5209,8481,1.0,0
A375,NAE1,PSMA3,5209,1294,1.0,0
A375,NAE1,UBE2O,5209,3234,1.0,0
A375,NAE1,PRPH,5209,6267,1.0,0
A375,NAE1,TNFRSF1B,5209,2148,1.0,0
A375,NAE1,RPA1,5209,3187,1.0,0
A375,NAE1,PIK3C3,5209,4768,1.0,0
A375,NAE1,UBE2K,5209,1375,1.0,0
A375,NAE1,PRRT2,5209,9228,1.0,0
A375,NAE1,PLSCR3,5209,2772,1.0,0
A375,NAE1,SIPA1,5209,6264,1.0,0
A375,NAE1,PSME1,5209,1284,1.0,0
A375,NAE1,OR7G1,5209,58937,1.0,0
A375,NAE1,PYCARD,5209,10975,1.0,0
A375,NAE1,PRDX2,5209,3931,1.0,0
A375,NAE1,PXDNL,5209,58061,1.0,0
A375,NAE1,UNC13B,5209,8426,1.0,0
A375,NAE1,TRA2A,5209,3637,1.0,0
A375,NAE1,RDH13,5209,10682,1.0,0
A375,NAE1,UBE4B,5209,280,1.0,0
A375,NAE1,PRKDC,5209,1016,1.0,0
A375,NAE1,PLAGL1,5209,3032,1.0,0
A375,NAE1,RASGRP1,5209,13740,1.0,0
A375,NAE1,TNFSF18,5209,13823,1.0,0
A375,NAE1,SRSF8,5209,384,1.0,0
A375,NAE1,STARD3,5209,1509,1.0,0
A375,NAE1,RNF135,5209,13162,1.0,0
A375,NAE1,RAD1,5209,69,1.0,0
A375,NAE1,TMBIM6,5209,416,1.0,0
A375,NAE1,UBA2,5209,5857,1.0,0
A375,NAE1,PDGFRL,5209,8611,1.0,0
A375,NAE1,STK17A,5209,4756,1.0,0
A375,NAE1,TUBB4A,5209,6947,1.0,0
A375,NAE1,XAB2,5209,8882,1.0,0
A375,NAE1,XRCC3,5209,1591,1.0,0
A375,NAE1,UBE2U,5209,11788,1.0,0
A375,NAE1,USP20,5209,2238,1.0,0
A375,NAE1,TNFRSF12A,5209,8269,1.0,0
A375,NAE1,PDCD2L,5209,8329,1.0,0
A375,NAE1,NTF3,5209,7947,1.0,0
A375,NAE1,NLRP1,5209,7243,1.0,0
A375,NAE1,PAF1,5209,7796,1.0,0
A375,NAE1,WDR4,5209,9280,1.0,0
A375,NAE1,UBE2H,5209,2433,1.0,0
A375,NAE1,PLB1,5209,13983,1.0,0
A375,NAE1,UBE2D2,5209,2153,1.0,0
A375,NAE1,PTEN,5209,177,1.0,0
A375,NAE1,PSEN1,5209,743,1.0,0
A375,NAE1,TOMM34,5209,2048,1.0,0
A375,NAE1,PLK4,5209,4880,1.0,0
A375,NAE1,USP33,5209,7420,1.0,0
A375,NAE1,VWA5B1,5209,60126,1.0,0
A375,NAE1,NBN,5209,4376,1.0,0
A375,NAE1,RB1,5209,577,1.0,0
A375,NAE1,PDCD2,5209,9369,1.0,0
A375,NAE1,RNASEH2A,5209,1756,1.0,0
A375,NAE1,PGS1,5209,7189,1.0,0
A375,NAE1,PDCD1,5209,2461,1.0,0
A375,NAE1,SPOCK1,5209,9460,1.0,0
A375,NAE1,ZFYVE16,5209,12679,1.0,0
A375,NAE1,POLDIP2,5209,5669,1.0,0
A375,NAE1,NRG2,5209,13448,1.0,0
A375,NAE1,SST,5209,12165,1.0,0
A375,NAE1,OR5K1,5209,58809,1.0,0
A375,NAE1,TK1,5209,1118,1.0,0
A375,NAE1,UBE2C,5209,3428,1.0,0
A375,NAE1,TNFRSF18,5209,986,1.0,0
A375,NAE1,UBE2L6,5209,4292,1.0,0
A375,NAE1,SERP1,5209,4724,1.0,0
A375,NAE1,UBE2T,5209,10329,1.0,0
A375,NAE1,RBPJL,5209,13704,1.0,0
A375,NAE1,PSMB8,5209,1710,1.0,0
A375,NAE1,UBE2E2,5209,1437,1.0,0
A375,NAE1,NFKBIA,5209,1931,1.0,0
A375,NAE1,UBE2NL,5209,59548,1.0,0
A375,NAE1,UBE2D1,5209,823,1.0,0
A375,NAE1,OR10A5,5209,58972,1.0,0
A375,NAE1,PKIG,5209,8187,1.0,0
A375,NAE1,SOD1,5209,361,1.0,0
A375,NAE1,STAT1,5209,795,1.0,0
A375,NAE1,NFYC,5209,1273,1.0,0
A375,NAE1,SNCA,5209,1866,1.0,0
A375,NAE1,TTLL6,5209,57287,1.0,0
A375,NAE1,PDCD6IP,5209,1137,1.0,0
A375,NAE1,PPP1R15A,5209,10652,1.0,0
A375,NAE1,TNFRSF9,5209,3605,1.0,0
A375,NAE1,WDR13,5209,59460,1.0,0
A375,NAE1,RNPS1,5209,3001,1.0,0
A375,NAE1,RBFOX3,5209,57724,1.0,0
A375,NAE1,TSG101,5209,619,1.0,0
A375,NAE1,UBE2Z,5209,2917,1.0,0
A375,NAE1,SGPL1,5209,3890,1.0,0
A375,NAE1,UBE2I,5209,164,1.0,0
A375,NAE1,TNFRSF10A,5209,2834,1.0,0
A375,NAE1,ZC3HC1,5209,9049,1.0,0
A375,NAE1,STK3,5209,3960,1.0,0
A375,NAE1,TBC1D12,5209,58547,1.0,0
A375,NAE1,SHISA5,5209,10723,1.0,0
A375,NAE1,PPP1R13L,5209,5661,1.0,0
A375,NAE1,NEUROD6,5209,58723,1.0,0
A375,NAE1,UEVLD,5209,9989,1.0,0
A375,NAE1,PPP1R10,5209,5335,1.0,0
A375,NAE1,NUP54,5209,5142,1.0,0
A375,NAE1,TRMT1L,5209,13554,1.0,0
A375,NAE1,ZSCAN26,5209,937,1.0,0
A375,NAE1,RAB22A,5209,12437,1.0,0
A375,NAE1,NXT1,5209,4443,1.0,0
A375,NAE1,SPIN1,5209,5028,1.0,0
A375,NAE1,NOD2,5209,6229,1.0,0
A375,NAE1,SLC7A11,5209,3122,1.0,0
A375,NAE1,TMEM69,5209,11171,1.0,0
A375,NAE1,UBE2V1,5209,3871,1.0,0
A375,NAE1,USP43,5209,59591,1.0,0
A375,NAE1,TNFSF8,5209,846,1.0,0
A375,NAE1,PJA1,5209,5858,1.0,0
A375,NAE1,TNFRSF25,5209,8784,1.0,0
A375,NAE1,RPA3,5209,3286,1.0,0
A375,NAE1,SARDH,5209,6284,1.0,0
A375,NAE1,TAS1R1,5209,13149,1.0,0
A375,NAE1,ORC1,5209,8801,1.0,0
A375,NAE1,NPTXR,5209,11666,1.0,0
A375,NAE1,TESC,5209,9907,1.0,0
A375,NAE1,RNASEH2C,5209,34699,1.0,0
A375,NAE1,TERF1,5209,120,1.0,0
A375,NAE1,VIPR2,5209,3456,1.0,0
A375,NAE1,OPA1,5209,7862,1.0,0
A375,NAE1,TNFAIP3,5209,3647,1.0,0
A375,NAE1,PITPNM1,5209,13581,1.0,0
A375,NAE1,TNFRSF21,5209,11222,1.0,0
A375,NAE1,ZNF212,5209,6812,1.0,0
A375,NAE1,PA2G4,5209,6700,1.0,0
A375,NAE1,NME6,5209,4320,1.0,0
A375,NAE1,UBE2S,5209,4300,1.0,0
A375,NAE1,SCYL3,5209,10738,1.0,0
A375,NAE1,RUFY1,5209,6733,1.0,0
A375,NAE1,UBE2R2,5209,8320,1.0,0
A375,NAE1,PLSCR1,5209,145,1.0,0
A375,NAE1,SRXN1,5209,3313,1.0,0
A375,NAE1,UBE2G1,5209,7530,1.0,0
A375,NAE1,SEC63,5209,10597,1.0,0
A375,NAE1,PLA2G10,5209,1102,1.0,0
A375,NAE1,NDUFA13,5209,3625,1.0,0
A375,NAE1,SYT11,5209,13503,1.0,0
A375,NAE1,NRBP2,5209,57911,1.0,0
A375,NAE1,UBE2M,5209,345,1.0,0
A375,NAE1,PRPSAP1,5209,3961,1.0,0
A375,NAE1,TNFRSF10D,5209,8322,1.0,0
A375,NAE1,PSMD3,5209,3248,1.0,0
A375,NAE1,STX3,5209,2817,1.0,0
A375,NAE1,PCMTD2,5209,5775,1.0,0
A375,NAE1,RNF14,5209,5448,1.0,0
A375,NAE1,STIM2,5209,2763,1.0,0
A375,NAE1,NCKAP1,5209,627,1.0,0
A375,NAE1,TUBB4B,5209,4410,1.0,0
A375,NAE1,PITPNM2,5209,58266,1.0,0
A375,NAE1,UBE2L3,5209,567,1.0,0
A375,NAE1,TNFSF10,5209,6996,1.0,0
A375,NAE1,PLEK2,5209,12712,1.0,0
A375,NAE1,TNP1,5209,10685,1.0,0
A375,NAE1,SYNGR2,5209,4505,1.0,0
A375,NAE1,SP1,5209,51,1.0,0
A375,NAE1,YARS1,5209,9610,1.0,0
A375,NAE1,TRAF1,5209,843,1.0,0
A375,NAE1,POLR2F,5209,913,1.0,0
A375,NAE1,TNKS1BP1,5209,7483,1.0,0
A375,NAE1,UTP14A,5209,2723,1.0,0
A375,NAE1,TAAR9,5209,12770,1.0,0
A375,NAE1,SLC22A18,5209,4151,1.0,0
A375,NAE1,RTN4,5209,2594,1.0,0
A375,NAE1,SAE1,5209,11906,1.0,0
A375,NAE1,TFDP1,5209,6087,1.0,0
A375,NAE1,VPS4A,5209,8398,1.0,0
A375,NAE1,OSGIN1,5209,3889,1.0,0
A375,NAE1,TOP3B,5209,5704,1.0,0
A375,NAE1,PLAUR,5209,538,1.0,0
A375,NAE1,TRIM33,5209,10949,1.0,0
A375,NAE1,PDCD5,5209,4068,1.0,0
A375,NAE1,SERPINB2,5209,3515,1.0,0
A375,NAE1,PALB2,5209,12140,1.0,0
A375,NAE1,POLDIP3,5209,9729,1.0,0
A375,NAE1,TRAK2,5209,10070,1.0,0
A375,NAE1,SNRNP35,5209,965,1.0,0
A375,NAE1,WDR45,5209,9807,1.0,0
A375,NAE1,RAB35,5209,8403,1.0,0
A375,NAE1,OR4X1,5209,59106,1.0,0
A375,NAE1,SULF1,5209,12680,1.0,0
A375,NAE1,NAV3,5209,34612,1.0,0
A375,NAE1,SERPINB5,5209,3994,1.0,0
A375,NAE1,NEDD4,5209,3523,1.0,0
A375,NAE1,PRPF40B,5209,3951,1.0,0
A375,NAE1,UBA5,5209,10037,1.0,0
A375,NAE1,ZNF69,5209,10368,1.0,0
A375,NAE1,PTRH1,5209,11850,1.0,0
A375,NAE1,NME5,5209,12143,1.0,0
A375,NAE1,ZFP82,5209,58128,1.0,0
A375,NAE1,SLIT3,5209,13751,1.0,0
A375,NAE1,RNF7,5209,3317,1.0,0
A375,NAE1,ND4,5209,33773,1.0,0
A375,NAE1,RPL27A,5209,703,1.0,0
A375,NAE1,PRKCA,5209,566,1.0,0
A375,FREM2,NAE1,12699,5209,1.0,0
A375,CCDC85B,NAE1,571,5209,1.0,0
A375,AURKA,NAE1,54,5209,1.0,0
A375,COMMD3,NAE1,677,5209,1.0,0
A375,CHCHD6,NAE1,11203,5209,1.0,0
A375,GPR119,NAE1,57030,5209,1.0,0
A375,BNIP2,NAE1,2045,5209,1.0,0
A375,ACIN1,NAE1,5703,5209,1.0,0
A375,BAK1,NAE1,3516,5209,1.0,0
A375,IGLL1,NAE1,3635,5209,1.0,0
A375,CX3CR1,NAE1,9068,5209,1.0,0
A375,BAG2,NAE1,1599,5209,1.0,0
A375,DNASE2,NAE1,8813,5209,1.0,0
A375,ADORA1,NAE1,11143,5209,1.0,0
A375,FSIP1,NAE1,77240,5209,1.0,0
A375,FEM1B,NAE1,2986,5209,1.0,0
A375,PGGHG,NAE1,59677,5209,1.0,0
A375,ACE,NAE1,13097,5209,1.0,0
A375,DAZ2,NAE1,35182,5209,1.0,0
A375,CUL4A,NAE1,5440,5209,1.0,0
A375,MFSD3,NAE1,9499,5209,1.0,0
A375,IL1B,NAE1,1004,5209,1.0,0
A375,MTG2,NAE1,9565,5209,1.0,0
A375,ANXA7,NAE1,2892,5209,1.0,0
A375,CDC45,NAE1,1466,5209,1.0,0
A375,CDK11B,NAE1,3486,5209,1.0,0
A375,LRP1B,NAE1,1892,5209,1.0,0
A375,LIG1,NAE1,5940,5209,1.0,0
A375,DAG1,NAE1,1807,5209,1.0,0
A375,CEP250,NAE1,4131,5209,1.0,0
A375,CD2,NAE1,3745,5209,1.0,0
A375,GCC1,NAE1,2966,5209,1.0,0
A375,GADD45G,NAE1,5237,5209,1.0,0
A375,BRCA2,WEE1,80,3249,1.0,0
A375,BRCA2,MAP2K1,80,1831,1.0,0
A375,BRCA2,NAE1,80,5209,1.0,0
A375,NEPRO,NAE1,10432,5209,1.0,0
A375,CLTB,NAE1,2995,5209,1.0,0
A375,BCL2L11,NAE1,4295,5209,1.0,0
A375,GARNL3,NAE1,58551,5209,1.0,0
A375,TRIR,NAE1,12973,5209,1.0,0
A375,LTA,NAE1,5078,5209,1.0,0
A375,CYP2C9,NAE1,7880,5209,1.0,0
A375,LGALS7,NAE1,3779,5209,1.0,0
A375,IL17A,NAE1,381,5209,1.0,0
A375,AMELY,NAE1,9266,5209,1.0,0
A375,KBTBD8,NAE1,5208,5209,1.0,0
A375,KAT2B,NAE1,6084,5209,1.0,0
A375,CARD8,NAE1,7637,5209,1.0,0
A375,BID,NAE1,4127,5209,1.0,0
A375,IGF1R,NAE1,1066,5209,1.0,0
A375,AHR,NAE1,5230,5209,1.0,0
A375,TEX43,NAE1,57448,5209,1.0,0
A375,HDAC9,NAE1,9570,5209,1.0,0
A375,EGLN3,NAE1,9657,5209,1.0,0
A375,FKBP5,NAE1,1836,5209,1.0,0
A375,HDAC10,NAE1,13459,5209,1.0,0
A375,AVPR2,NAE1,7937,5209,1.0,0
A375,ATG12,NAE1,7564,5209,1.0,0
A375,AIFM1,NAE1,679,5209,1.0,0
A375,ADGRE1,NAE1,13491,5209,1.0,0
A375,CHEK1,NAE1,108,5209,1.0,0
A375,FCMR,NAE1,12507,5209,1.0,0
A375,BORCS7,NAE1,6228,5209,1.0,0
A375,AIMP2,NAE1,367,5209,1.0,0
A375,APC2,NAE1,6937,5209,1.0,0
A375,FOXO1,NAE1,5609,5209,1.0,0
A375,CCL3L1,NAE1,11186,5209,1.0,0
A375,MS4A3,NAE1,182,5209,1.0,0
A375,DDX41,NAE1,3130,5209,1.0,0
A375,CH25H,NAE1,13929,5209,1.0,0
A375,DCLRE1A,NAE1,12543,5209,1.0,0
A375,FUT9,NAE1,11816,5209,1.0,0
A375,MYD88,NAE1,4975,5209,1.0,0
A375,ABL1,NAE1,601,5209,1.0,0
A375,FAIM,NAE1,12806,5209,1.0,0
A375,BNIP3,NAE1,1310,5209,1.0,0
A375,EPB42,NAE1,393,5209,1.0,0
A375,MDC1,NAE1,636,5209,1.0,0
A375,CSNK2A1,NAE1,301,5209,1.0,0
A375,BET1L,NAE1,12175,5209,1.0,0
A375,CSE1L,NAE1,3898,5209,1.0,0
A375,GZMB,NAE1,2426,5209,1.0,0
A375,DNAJB3,NAE1,79499,5209,1.0,0
A375,CD72,NAE1,5011,5209,1.0,0
A375,FAP,NAE1,6537,5209,1.0,0
A375,INHA,NAE1,3838,5209,1.0,0
A375,CD38,NAE1,764,5209,1.0,0
A375,FAS,NAE1,2400,5209,1.0,0
A375,DUSP5,NAE1,93,5209,1.0,0
A375,HDAC4,NAE1,2248,5209,1.0,0
A375,MADD,NAE1,6551,5209,1.0,0
A375,NACAD,NAE1,13266,5209,1.0,0
A375,CCT8,NAE1,2563,5209,1.0,0
A375,DGKZ,NAE1,225,5209,1.0,0
A375,HSPB3,NAE1,6330,5209,1.0,0
A375,FUZ,NAE1,10878,5209,1.0,0
A375,CUL9,NAE1,9347,5209,1.0,0
A375,MRPL45,NAE1,7584,5209,1.0,0
A375,BIRC5,NAE1,4084,5209,1.0,0
A375,FOXO4,NAE1,5908,5209,1.0,0
A375,DAZ4,NAE1,8087,5209,1.0,0
A375,ERCC1,NAE1,666,5209,1.0,0
A375,AKT2,NAE1,3380,5209,1.0,0
A375,CTNNAL1,NAE1,853,5209,1.0,0
A375,DUSP22,NAE1,1713,5209,1.0,0
A375,APAF1,NAE1,3883,5209,1.0,0
A375,MORF4L1,NAE1,2194,5209,1.0,0
A375,ATR,NAE1,395,5209,1.0,0
A375,HOXB4,NAE1,2779,5209,1.0,0
A375,MCCD1,NAE1,57482,5209,1.0,0
A375,EIF2AK2,NAE1,4042,5209,1.0,0
A375,ELMOD1,NAE1,13942,5209,1.0,0
A375,DDB2,NAE1,857,5209,1.0,0
A375,LAMP2,NAE1,2055,5209,1.0,0
A375,IFI6,NAE1,3945,5209,1.0,0
A375,GGA1,NAE1,2334,5209,1.0,0
A375,MRE11,NAE1,2249,5209,1.0,0
A375,DERL2,NAE1,9908,5209,1.0,0
A375,IK,NAE1,2353,5209,1.0,0
A375,CDK10,NAE1,3258,5209,1.0,0
A375,HTT,NAE1,2754,5209,1.0,0
A375,TMEM268,NAE1,6366,5209,1.0,0
A375,LSM11,NAE1,12423,5209,1.0,0
A375,CUL7,NAE1,1910,5209,1.0,0
A375,ERCC5,NAE1,4316,5209,1.0,0
A375,MRPL39,NAE1,1851,5209,1.0,0
A375,CCDC59,NAE1,2872,5209,1.0,0
A375,BCL2L1,NAE1,4323,5209,1.0,0
A375,BCL2L1,BCL2L2,4323,536,1.0,0
A375,GAS2,NAE1,11783,5209,1.0,0
A375,CUL2,NAE1,308,5209,1.0,0
