gene_1,gene_2,cell_line_origin,horlbeck_score_SL_score,gene1_primekg_index,gene2_primekg_index,label,cell_id
HDAC6,TSC1,A549,-0.330763347,4769,2005,0,1
HDAC6,TYMS,A549,-0.234053755,4769,3509,0,1
HDAC6,VEGFA,A549,-0.175929083,4769,749,0,1
HDAC6,VHL,A549,0.335361502,4769,78,0,1
HDAC6,WEE1,A549,0.145299014,4769,3249,0,1
HDAC6,KIT,A549,-0.952797133,4769,2108,0,1
HDAC6,MET,A549,-0.102657959,4769,67,0,1
HDAC6,NF1,A549,-0.063583623,4769,5794,0,1
HDAC6,RB1,A549,0.130124136,4769,577,0,1
HDAC6,SMO,A549,-0.453841659,4769,298,0,1
HSP90AA1,IGF1R,A549,0.340113399,2043,1066,0,1
HSP90AA1,JAK2,A549,-0.685543697,2043,1618,0,1
HSP90AA1,KDM6A,A549,0.014567327,2043,9264,0,1
HSP90AA1,KIT,A549,2.737502853,2043,2108,0,1
HSP90AA1,KMT2D,A549,0.344190129,2043,5202,0,1
HSP90AA1,MAP2K1,A549,-0.489068128,2043,1831,0,1
HSP90AA1,MAP3K1,A549,-1.152221413,2043,3314,0,1
HSP90AA1,MET,A549,2.445748315,2043,67,0,1
HSP90AA1,MLH1,A549,-0.465184631,2043,2423,0,1
HSP90AA1,MSH6,A549,0.405136525,2043,3246,0,1
HSP90AA1,MTOR,A549,0.447217795,2043,1558,0,1
HSP90AA1,NF1,A549,0.720734558,2043,5794,0,1
HSP90AA1,PARP1,A549,0.222324593,2043,568,0,1
HSP90AA1,PBRM1,A549,4.302961974,2043,10508,0,1
HSP90AA1,PIK3CA,A549,1.227946654,2043,1641,0,1
HSP90AA1,PIK3R1,A549,-0.009745916,2043,43,0,1
HSP90AA1,PRKDC,A549,0.215828648,2043,1016,0,1
HSP90AA1,PTEN,A549,-0.901476661,2043,177,0,1
HSP90AA1,RB1,A549,0.195924444,2043,577,0,1
HSP90AA1,ROR1,A549,-0.875042419,2043,609,0,1
HSP90AA1,RPS6KB1,A549,-1.375471718,2043,3244,0,1
HSP90AA1,RRM2,A549,-1.402037264,2043,617,0,1
HSP90AA1,SETD2,A549,0.041245115,2043,6357,0,1
HSP90AA1,SMAD4,A549,0.199037883,2043,1600,0,1
HSP90AA1,SMARCB1,A549,-0.124533552,2043,2198,0,1
HSP90AA1,SMO,A549,-0.87769072,2043,298,0,1
HSP90AA1,SRC,A549,-1.029805042,2043,1170,0,1
HSP90AA1,TP53,A549,1.795017865,2043,1785,0,1
HSP90AA1,TSC1,A549,-1.365921493,2043,2005,0,1
HSP90AA1,TYMS,A549,0.898840763,2043,3509,0,1
HSP90AA1,VEGFA,A549,-2.173908812,2043,749,0,1
HSP90AA1,WEE1,A549,-1.717508645,2043,3249,0,1
HSP90AA1,PDGFRA,A549,1.117425301,2043,3772,0,1
HSP90AA1,RUNX1,A549,-0.098199202,2043,3438,0,1
HSP90AA1,SMARCA4,A549,-2.472160539,2043,492,0,1
HSP90AA1,VHL,A549,-4.201543344,2043,78,1,1
IGF1R,JAK2,A549,-0.677504759,1066,1618,0,1
IGF1R,KDM6A,A549,-0.096423592,1066,9264,0,1
IGF1R,KIT,A549,-1.212089004,1066,2108,0,1
IGF1R,KMT2D,A549,-0.296969553,1066,5202,0,1
IGF1R,MAP2K1,A549,-1.28107375,1066,1831,0,1
IGF1R,MLH1,A549,-0.141994335,1066,2423,0,1
IGF1R,MSH6,A549,-0.533976878,1066,3246,0,1
IGF1R,PARP1,A549,-0.837291958,1066,568,0,1
IGF1R,PBRM1,A549,-0.403910115,1066,10508,0,1
IGF1R,PDGFRA,A549,-0.401031965,1066,3772,0,1
IGF1R,PIK3CA,A549,0.458724857,1066,1641,0,1
IGF1R,PIK3R1,A549,-0.245385271,1066,43,0,1
IGF1R,PRKDC,A549,5.461464697,1066,1016,0,1
IGF1R,PTEN,A549,0.292820314,1066,177,0,1
IGF1R,RB1,A549,0.050831768,1066,577,0,1
IGF1R,ROR1,A549,-0.079182941,1066,609,0,1
IGF1R,RPS6KB1,A549,-1.028014932,1066,3244,0,1
IGF1R,RRM2,A549,-0.947087961,1066,617,0,1
IGF1R,SETD2,A549,-0.284203607,1066,6357,0,1
IGF1R,SMAD4,A549,5.460871122,1066,1600,0,1
IGF1R,SMARCB1,A549,-0.185959739,1066,2198,0,1
IGF1R,SMO,A549,-0.611409986,1066,298,0,1
IGF1R,SRC,A549,-0.146910346,1066,1170,0,1
IGF1R,TP53,A549,0.039704203,1066,1785,0,1
IGF1R,TSC1,A549,0.130153145,1066,2005,0,1
IGF1R,TYMS,A549,-1.244977983,1066,3509,0,1
IGF1R,VEGFA,A549,-0.148934638,1066,749,0,1
IGF1R,VHL,A549,-0.818684361,1066,78,0,1
IGF1R,WEE1,A549,-0.004104369,1066,3249,0,1
IGF1R,MAP3K1,A549,0.101128558,1066,3314,0,1
IGF1R,MET,A549,-0.136290647,1066,67,0,1
IGF1R,MTOR,A549,1.525448037,1066,1558,0,1
IGF1R,NF1,A549,0.582164926,1066,5794,0,1
IGF1R,RUNX1,A549,-0.497000905,1066,3438,0,1
IGF1R,SMARCA4,A549,0.558526373,1066,492,0,1
JAK2,KDM6A,A549,0.642094172,1618,9264,0,1
JAK2,KIT,A549,-0.865612078,1618,2108,0,1
JAK2,KMT2D,A549,-0.402080861,1618,5202,0,1
JAK2,MAP2K1,A549,-0.856579689,1618,1831,0,1
JAK2,MAP3K1,A549,-0.891087473,1618,3314,0,1
JAK2,MET,A549,-0.195608499,1618,67,0,1
JAK2,MLH1,A549,0.69764814,1618,2423,0,1
JAK2,MSH6,A549,0.277213289,1618,3246,0,1
JAK2,MTOR,A549,-0.368794611,1618,1558,0,1
JAK2,NF1,A549,-0.329901001,1618,5794,0,1
JAK2,PARP1,A549,-1.094637156,1618,568,0,1
JAK2,PBRM1,A549,-2.587605393,1618,10508,0,1
JAK2,PDGFRA,A549,-0.359853182,1618,3772,0,1
JAK2,PIK3CA,A549,3.549549124,1618,1641,0,1
JAK2,PIK3R1,A549,-0.784114307,1618,43,0,1
JAK2,PRKDC,A549,0.180196612,1618,1016,0,1
JAK2,PTEN,A549,-0.813013272,1618,177,0,1
JAK2,RB1,A549,-0.484972589,1618,577,0,1
JAK2,ROR1,A549,-0.466064928,1618,609,0,1
JAK2,RPS6KB1,A549,-0.119326662,1618,3244,0,1
JAK2,RRM2,A549,0.142082074,1618,617,0,1
JAK2,RUNX1,A549,-1.77605142,1618,3438,0,1
JAK2,SETD2,A549,0.033198038,1618,6357,0,1
JAK2,SMAD4,A549,-1.065774297,1618,1600,0,1
JAK2,SMARCB1,A549,-1.105989246,1618,2198,0,1
JAK2,SMO,A549,-1.068903152,1618,298,0,1
JAK2,TP53,A549,-0.531115057,1618,1785,0,1
JAK2,TSC1,A549,-0.874124464,1618,2005,0,1
JAK2,TYMS,A549,-0.289478767,1618,3509,0,1
JAK2,VEGFA,A549,-0.925223829,1618,749,0,1
JAK2,VHL,A549,0.134950703,1618,78,0,1
JAK2,SMARCA4,A549,1.162994818,1618,492,0,1
JAK2,SRC,A549,-2.252742857,1618,1170,0,1
JAK2,WEE1,A549,-0.324368389,1618,3249,0,1
KDM6A,KMT2D,A549,0.287858164,9264,5202,0,1
KDM6A,MAP2K1,A549,-1.464089263,9264,1831,0,1
KDM6A,MAP3K1,A549,-7.633210382,9264,3314,1,1
KDM6A,MET,A549,-0.189524586,9264,67,0,1
KDM6A,MLH1,A549,-0.909169886,9264,2423,0,1
KDM6A,MSH6,A549,0.172976504,9264,3246,0,1
KDM6A,MTOR,A549,2.595884878,9264,1558,0,1
KDM6A,NF1,A549,-0.087629078,9264,5794,0,1
KDM6A,PARP1,A549,-0.042090836,9264,568,0,1
KDM6A,PBRM1,A549,-0.945714856,9264,10508,0,1
KDM6A,PDGFRA,A549,-1.270714463,9264,3772,0,1
KDM6A,PIK3CA,A549,1.184335851,9264,1641,0,1
KDM6A,PIK3R1,A549,-0.237011623,9264,43,0,1
KDM6A,PRKDC,A549,9.054970265,9264,1016,0,1
KDM6A,RB1,A549,-0.007175947,9264,577,0,1
KDM6A,RPS6KB1,A549,0.220333553,9264,3244,0,1
KDM6A,RUNX1,A549,-0.640173195,9264,3438,0,1
KDM6A,SMAD4,A549,-5.322203912,9264,1600,1,1
KDM6A,SMARCB1,A549,-1.136595164,9264,2198,0,1
KDM6A,SMO,A549,-0.579723247,9264,298,0,1
KDM6A,SRC,A549,0.258509983,9264,1170,0,1
KDM6A,TP53,A549,-0.442162787,9264,1785,0,1
KDM6A,TSC1,A549,-0.628672271,9264,2005,0,1
KDM6A,TYMS,A549,0.3557385,9264,3509,0,1
KDM6A,VHL,A549,-1.337274002,9264,78,0,1
KDM6A,WEE1,A549,0.933339772,9264,3249,0,1
KDM6A,KIT,A549,-1.569846127,9264,2108,0,1
KDM6A,PTEN,A549,-0.493700234,9264,177,0,1
KDM6A,ROR1,A549,-1.325086067,9264,609,0,1
KDM6A,RRM2,A549,-0.438777573,9264,617,0,1
KDM6A,SETD2,A549,-0.934542888,9264,6357,0,1
KDM6A,SMARCA4,A549,-0.411462621,9264,492,0,1
KDM6A,VEGFA,A549,-1.418639897,9264,749,0,1
KIT,KMT2D,A549,-0.523374967,2108,5202,0,1
KIT,MAP2K1,A549,-0.535691475,2108,1831,0,1
KIT,MAP3K1,A549,1.796872023,2108,3314,0,1
KIT,MET,A549,0.202372289,2108,67,0,1
KIT,MLH1,A549,1.645421429,2108,2423,0,1
KIT,MTOR,A549,1.104230954,2108,1558,0,1
KIT,PARP1,A549,-0.094773524,2108,568,0,1
KIT,PDGFRA,A549,-0.44185513,2108,3772,0,1
KIT,PIK3CA,A549,0.929431433,2108,1641,0,1
KIT,PIK3R1,A549,-0.381302435,2108,43,0,1
KIT,PRKDC,A549,0.780608413,2108,1016,0,1
KIT,PTEN,A549,1.506075072,2108,177,0,1
KIT,RB1,A549,-0.47485728,2108,577,0,1
KIT,ROR1,A549,0.163620331,2108,609,0,1
KIT,RPS6KB1,A549,-2.404692954,2108,3244,0,1
KIT,RRM2,A549,0.218870615,2108,617,0,1
KIT,RUNX1,A549,0.255340206,2108,3438,0,1
KIT,SETD2,A549,0.46385354,2108,6357,0,1
KIT,SMAD4,A549,-4.927130033,2108,1600,1,1
KIT,SMARCA4,A549,0.23506515,2108,492,0,1
KIT,SMARCB1,A549,0.50751499,2108,2198,0,1
KIT,SMO,A549,-0.380240998,2108,298,0,1
KIT,SRC,A549,0.106288221,2108,1170,0,1
KIT,TP53,A549,0.011957005,2108,1785,0,1
KIT,TSC1,A549,-0.055484859,2108,2005,0,1
KIT,VEGFA,A549,-0.208647946,2108,749,0,1
KIT,VHL,A549,0.694885636,2108,78,0,1
KIT,WEE1,A549,0.486219544,2108,3249,0,1
KIT,MSH6,A549,0.160686183,2108,3246,0,1
KIT,NF1,A549,-0.478452343,2108,5794,0,1
KIT,PBRM1,A549,-0.190719799,2108,10508,0,1
KIT,TYMS,A549,-0.870305788,2108,3509,0,1
KMT2D,MAP2K1,A549,0.000756301,5202,1831,0,1
KMT2D,MAP3K1,A549,-1.228371583,5202,3314,0,1
KMT2D,MET,A549,0.215752589,5202,67,0,1
KMT2D,MLH1,A549,-0.739105658,5202,2423,0,1
KMT2D,MSH6,A549,0.100727922,5202,3246,0,1
KMT2D,MTOR,A549,7.161635173,5202,1558,0,1
KMT2D,NF1,A549,0.025379274,5202,5794,0,1
KMT2D,PARP1,A549,-0.375585488,5202,568,0,1
KMT2D,PBRM1,A549,0.677282425,5202,10508,0,1
KMT2D,PDGFRA,A549,0.005706265,5202,3772,0,1
KMT2D,PIK3CA,A549,0.228158722,5202,1641,0,1
KMT2D,PIK3R1,A549,-0.396861063,5202,43,0,1
KMT2D,PRKDC,A549,-0.773137636,5202,1016,0,1
KMT2D,PTEN,A549,-1.096556025,5202,177,0,1
KMT2D,ROR1,A549,-0.295177969,5202,609,0,1
KMT2D,RPS6KB1,A549,-0.024789949,5202,3244,0,1
KMT2D,RRM2,A549,-0.195681872,5202,617,0,1
KMT2D,RUNX1,A549,-0.841625466,5202,3438,0,1
KMT2D,SETD2,A549,-0.151137752,5202,6357,0,1
KMT2D,SMAD4,A549,-0.589799315,5202,1600,0,1
KMT2D,SMARCA4,A549,-0.490110834,5202,492,0,1
KMT2D,SMO,A549,-0.246417106,5202,298,0,1
KMT2D,SRC,A549,-0.06248523,5202,1170,0,1
KMT2D,TP53,A549,0.104043635,5202,1785,0,1
KMT2D,TSC1,A549,-0.509978692,5202,2005,0,1
KMT2D,TYMS,A549,-0.131726961,5202,3509,0,1
KMT2D,VEGFA,A549,0.1155364,5202,749,0,1
KMT2D,VHL,A549,0.351728156,5202,78,0,1
KMT2D,WEE1,A549,1.156408554,5202,3249,0,1
KMT2D,RB1,A549,-0.153900174,5202,577,0,1
KMT2D,SMARCB1,A549,-0.001855786,5202,2198,0,1
MAP2K1,MAP3K1,A549,2.928324016,1831,3314,0,1
MAP2K1,MET,A549,-0.439745189,1831,67,0,1
MAP2K1,MSH6,A549,1.638509264,1831,3246,0,1
MAP2K1,MTOR,A549,2.051165188,1831,1558,0,1
MAP2K1,NF1,A549,0.201687802,1831,5794,0,1
MAP2K1,PARP1,A549,-1.364106901,1831,568,0,1
MAP2K1,PBRM1,A549,-2.417107763,1831,10508,0,1
MAP2K1,PDGFRA,A549,-1.137130196,1831,3772,0,1
MAP2K1,PIK3CA,A549,5.241521937,1831,1641,0,1
MAP2K1,PIK3R1,A549,-0.018818008,1831,43,0,1
MAP2K1,PRKDC,A549,6.314553978,1831,1016,0,1
MAP2K1,PTEN,A549,0.210988448,1831,177,0,1
MAP2K1,RB1,A549,0.044876713,1831,577,0,1
MAP2K1,ROR1,A549,-0.478304307,1831,609,0,1
MAP2K1,RPS6KB1,A549,-0.300090778,1831,3244,0,1
MAP2K1,RRM2,A549,-0.320220109,1831,617,0,1
MAP2K1,RUNX1,A549,-0.215956682,1831,3438,0,1
MAP2K1,SETD2,A549,-0.040295658,1831,6357,0,1
MAP2K1,SMAD4,A549,2.538923005,1831,1600,0,1
MAP2K1,SMARCA4,A549,-2.081106792,1831,492,0,1
MAP2K1,SMARCB1,A549,-0.244909688,1831,2198,0,1
MAP2K1,SMO,A549,-0.71011785,1831,298,0,1
MAP2K1,SRC,A549,0.465221987,1831,1170,0,1
MAP2K1,TP53,A549,0.431180082,1831,1785,0,1
MAP2K1,TSC1,A549,-1.48055457,1831,2005,0,1
MAP2K1,TYMS,A549,-1.440595961,1831,3509,0,1
MAP2K1,VEGFA,A549,-0.986099154,1831,749,0,1
MAP2K1,VHL,A549,0.413322965,1831,78,0,1
MAP2K1,MLH1,A549,-0.815774479,1831,2423,0,1
MAP2K1,WEE1,A549,-0.602736669,1831,3249,0,1
MAP3K1,MET,A549,-4.577673115,3314,67,1,1
MAP3K1,MLH1,A549,-5.496572078,3314,2423,1,1
MAP3K1,MTOR,A549,25.3491722,3314,1558,0,1
MAP3K1,NF1,A549,-6.137445892,3314,5794,1,1
MAP3K1,PARP1,A549,-0.284356369,3314,568,0,1
MAP3K1,PBRM1,A549,4.902181764,3314,10508,0,1
MAP3K1,PDGFRA,A549,4.15463118,3314,3772,0,1
MAP3K1,PIK3CA,A549,3.189826882,3314,1641,0,1
MAP3K1,PIK3R1,A549,-0.722357098,3314,43,0,1
MAP3K1,PRKDC,A549,0.112414603,3314,1016,0,1
MAP3K1,PTEN,A549,1.388724691,3314,177,0,1
MAP3K1,RB1,A549,6.079218612,3314,577,0,1
MAP3K1,ROR1,A549,-0.335221271,3314,609,0,1
MAP3K1,RPS6KB1,A549,-0.257599646,3314,3244,0,1
MAP3K1,RRM2,A549,8.911079607,3314,617,0,1
MAP3K1,RUNX1,A549,-6.767192585,3314,3438,1,1
MAP3K1,SETD2,A549,-16.27177218,3314,6357,1,1
MAP3K1,SMAD4,A549,-0.090929647,3314,1600,0,1
MAP3K1,SMARCA4,A549,-7.691101472,3314,492,1,1
MAP3K1,SMO,A549,1.883703112,3314,298,0,1
MAP3K1,SRC,A549,7.887969403,3314,1170,0,1
MAP3K1,TP53,A549,0.169102966,3314,1785,0,1
MAP3K1,TSC1,A549,-5.512304674,3314,2005,1,1
MAP3K1,TYMS,A549,7.036433574,3314,3509,0,1
MAP3K1,VEGFA,A549,-1.972717103,3314,749,0,1
MAP3K1,VHL,A549,-4.986227498,3314,78,1,1
MAP3K1,WEE1,A549,-2.736454975,3314,3249,0,1
MAP3K1,MSH6,A549,2.465058732,3314,3246,0,1
MAP3K1,SMARCB1,A549,3.655926998,3314,2198,0,1
MET,MLH1,A549,-0.446704581,67,2423,0,1
MET,MSH6,A549,-0.144228088,67,3246,0,1
MET,MTOR,A549,2.424812902,67,1558,0,1
MET,NF1,A549,-0.256190398,67,5794,0,1
MET,PARP1,A549,0.084163106,67,568,0,1
MET,PBRM1,A549,-0.468631277,67,10508,0,1
MET,PDGFRA,A549,-0.421457879,67,3772,0,1
MET,PIK3CA,A549,-1.661722997,67,1641,0,1
MET,PIK3R1,A549,-0.221000434,67,43,0,1
MET,PRKDC,A549,4.827591631,67,1016,0,1
MET,PTEN,A549,0.420190069,67,177,0,1
MET,RB1,A549,0.266325882,67,577,0,1
MET,ROR1,A549,-0.647478939,67,609,0,1
MET,RPS6KB1,A549,-0.384628432,67,3244,0,1
MET,RRM2,A549,-0.384183626,67,617,0,1
MET,RUNX1,A549,-0.569223925,67,3438,0,1
MET,SETD2,A549,-0.221325705,67,6357,0,1
MET,SMAD4,A549,-0.00102932,67,1600,0,1
MET,SMO,A549,0.09495533,67,298,0,1
MET,TP53,A549,-0.171088808,67,1785,0,1
MET,TSC1,A549,0.399838995,67,2005,0,1
MET,TYMS,A549,-0.658497073,67,3509,0,1
MET,VEGFA,A549,-0.105162434,67,749,0,1
MET,VHL,A549,0.136358275,67,78,0,1
MET,WEE1,A549,-0.097785612,67,3249,0,1
MET,SMARCA4,A549,-1.285004756,67,492,0,1
MET,SMARCB1,A549,0.035492439,67,2198,0,1
MET,SRC,A549,0.375918105,67,1170,0,1
MLH1,MTOR,A549,-0.170833759,2423,1558,0,1
MLH1,NF1,A549,-0.622753127,2423,5794,0,1
MLH1,PARP1,A549,0.15893495,2423,568,0,1
MLH1,PBRM1,A549,-0.676585862,2423,10508,0,1
MLH1,PDGFRA,A549,-1.044542566,2423,3772,0,1
MLH1,PIK3CA,A549,2.03499209,2423,1641,0,1
MLH1,PIK3R1,A549,-0.895350031,2423,43,0,1
MLH1,PRKDC,A549,1.551128517,2423,1016,0,1
MLH1,PTEN,A549,-0.302525751,2423,177,0,1
MLH1,RB1,A549,0.467652247,2423,577,0,1
MLH1,ROR1,A549,-1.806997451,2423,609,0,1
MLH1,RPS6KB1,A549,0.346470227,2423,3244,0,1
MLH1,RRM2,A549,-1.409028413,2423,617,0,1
MLH1,RUNX1,A549,-2.351433817,2423,3438,0,1
MLH1,SMAD4,A549,1.778566461,2423,1600,0,1
MLH1,SMARCA4,A549,0.350998337,2423,492,0,1
MLH1,SMO,A549,-0.439521222,2423,298,0,1
MLH1,SRC,A549,-0.480183044,2423,1170,0,1
MLH1,TP53,A549,0.883914963,2423,1785,0,1
MLH1,TSC1,A549,-0.635172559,2423,2005,0,1
MLH1,TYMS,A549,0.566847242,2423,3509,0,1
MLH1,VEGFA,A549,-0.616783209,2423,749,0,1
MLH1,VHL,A549,0.058178388,2423,78,0,1
MLH1,WEE1,A549,0.909828346,2423,3249,0,1
MLH1,MSH6,A549,0.676594016,2423,3246,0,1
MLH1,SETD2,A549,-0.206331874,2423,6357,0,1
MLH1,SMARCB1,A549,-1.879400091,2423,2198,0,1
MSH6,MTOR,A549,1.322190068,3246,1558,0,1
MSH6,NF1,A549,-0.015047936,3246,5794,0,1
MSH6,PARP1,A549,0.314762955,3246,568,0,1
MSH6,PBRM1,A549,0.017647049,3246,10508,0,1
MSH6,PDGFRA,A549,0.04468183,3246,3772,0,1
MSH6,PIK3CA,A549,0.346312805,3246,1641,0,1
MSH6,PIK3R1,A549,0.234651821,3246,43,0,1
MSH6,PRKDC,A549,-1.33844628,3246,1016,0,1
MSH6,PTEN,A549,0.288302781,3246,177,0,1
MSH6,RB1,A549,0.169087986,3246,577,0,1
MSH6,ROR1,A549,0.926657652,3246,609,0,1
MSH6,RPS6KB1,A549,-0.014145257,3246,3244,0,1
MSH6,RRM2,A549,-0.419805685,3246,617,0,1
MSH6,RUNX1,A549,-0.050973153,3246,3438,0,1
MSH6,SETD2,A549,-0.437985253,3246,6357,0,1
MSH6,SMAD4,A549,-7.199248993,3246,1600,1,1
MSH6,SMARCA4,A549,0.753618211,3246,492,0,1
MSH6,SMARCB1,A549,-0.122638251,3246,2198,0,1
MSH6,SMO,A549,-0.074951767,3246,298,0,1
MSH6,SRC,A549,0.273488341,3246,1170,0,1
MSH6,TYMS,A549,-0.316551969,3246,3509,0,1
MSH6,VEGFA,A549,-0.037198404,3246,749,0,1
MSH6,VHL,A549,-0.176284687,3246,78,0,1
MSH6,WEE1,A549,0.760386033,3246,3249,0,1
MSH6,TP53,A549,-0.002275077,3246,1785,0,1
MSH6,TSC1,A549,-0.273861948,3246,2005,0,1
MTOR,PARP1,A549,-0.12586055,1558,568,0,1
MTOR,PBRM1,A549,3.58450707,1558,10508,0,1
MTOR,PDGFRA,A549,7.27842102,1558,3772,0,1
MTOR,PIK3R1,A549,-4.252955577,1558,43,1,1
MTOR,PRKDC,A549,-5.72596395,1558,1016,1,1
MTOR,PTEN,A549,7.396660776,1558,177,0,1
MTOR,RB1,A549,0.221343482,1558,577,0,1
MTOR,RPS6KB1,A549,-5.962597921,1558,3244,1,1
MTOR,RRM2,A549,-11.4413463,1558,617,1,1
MTOR,SMAD4,A549,15.39494006,1558,1600,0,1
MTOR,SMARCA4,A549,4.240372826,1558,492,0,1
MTOR,SMARCB1,A549,-0.374281302,1558,2198,0,1
MTOR,SRC,A549,-4.315872587,1558,1170,1,1
MTOR,TP53,A549,-0.559651215,1558,1785,0,1
MTOR,TSC1,A549,-0.074686155,1558,2005,0,1
MTOR,TYMS,A549,-2.30837039,1558,3509,0,1
MTOR,VEGFA,A549,-1.87609358,1558,749,0,1
MTOR,VHL,A549,-10.51925794,1558,78,1,1
MTOR,WEE1,A549,-1.319518835,1558,3249,0,1
MTOR,NF1,A549,-1.083434705,1558,5794,0,1
MTOR,PIK3CA,A549,-3.172497046,1558,1641,1,1
MTOR,ROR1,A549,7.006954563,1558,609,0,1
MTOR,RUNX1,A549,3.08564364,1558,3438,0,1
MTOR,SETD2,A549,0.140979368,1558,6357,0,1
MTOR,SMO,A549,11.05125265,1558,298,0,1
NF1,PBRM1,A549,-0.232383294,5794,10508,0,1
NF1,PDGFRA,A549,-0.270531625,5794,3772,0,1
NF1,PIK3CA,A549,0.474927949,5794,1641,0,1
NF1,PRKDC,A549,-4.024069196,5794,1016,1,1
NF1,PTEN,A549,0.763434012,5794,177,0,1
NF1,ROR1,A549,-0.050765644,5794,609,0,1
NF1,RPS6KB1,A549,-0.254673831,5794,3244,0,1
NF1,RRM2,A549,-0.719257791,5794,617,0,1
NF1,RUNX1,A549,0.24157822,5794,3438,0,1
NF1,SETD2,A549,-0.176227542,5794,6357,0,1
NF1,SMAD4,A549,-2.936687866,5794,1600,0,1
NF1,SMARCA4,A549,-2.504671446,5794,492,0,1
NF1,SMARCB1,A549,0.127838437,5794,2198,0,1
NF1,SMO,A549,-0.142373809,5794,298,0,1
NF1,SRC,A549,0.014941548,5794,1170,0,1
NF1,TP53,A549,0.220950668,5794,1785,0,1
NF1,TSC1,A549,0.148723285,5794,2005,0,1
NF1,TYMS,A549,-0.496214801,5794,3509,0,1
NF1,VEGFA,A549,-0.009419987,5794,749,0,1
NF1,VHL,A549,-0.427652105,5794,78,0,1
NF1,WEE1,A549,0.704634877,5794,3249,0,1
NF1,PARP1,A549,-0.294076509,5794,568,0,1
NF1,PIK3R1,A549,-0.447690959,5794,43,0,1
NF1,RB1,A549,-0.008190428,5794,577,0,1
PARP1,PDGFRA,A549,-0.448652612,568,3772,0,1
PARP1,PIK3CA,A549,0.482494685,568,1641,0,1
PARP1,PIK3R1,A549,0.028916862,568,43,0,1
PARP1,PRKDC,A549,-0.034058439,568,1016,0,1
PARP1,PTEN,A549,1.096475162,568,177,0,1
PARP1,ROR1,A549,0.280237652,568,609,0,1
PARP1,RPS6KB1,A549,0.057066122,568,3244,0,1
PARP1,RRM2,A549,-0.599078391,568,617,0,1
PARP1,SETD2,A549,-0.21643498,568,6357,0,1
PARP1,SMAD4,A549,-1.029936603,568,1600,0,1
PARP1,SMARCA4,A549,0.391968733,568,492,0,1
PARP1,SMARCB1,A549,-0.272927646,568,2198,0,1
PARP1,SMO,A549,-0.440958755,568,298,0,1
PARP1,TP53,A549,0.08802752,568,1785,0,1
PARP1,TSC1,A549,-0.255260264,568,2005,0,1
PARP1,TYMS,A549,0.309727893,568,3509,0,1
PARP1,VEGFA,A549,-0.032846297,568,749,0,1
PARP1,VHL,A549,-0.353844406,568,78,0,1
PARP1,WEE1,A549,-0.486920211,568,3249,0,1
PARP1,RB1,A549,0.168717994,568,577,0,1
PARP1,RUNX1,A549,0.533448474,568,3438,0,1
PARP1,SRC,A549,-0.056148357,568,1170,0,1
PARP1,PBRM1,A549,-0.134849474,568,10508,0,1
PBRM1,PIK3CA,A549,0.556115553,10508,1641,0,1
PBRM1,PIK3R1,A549,-0.641204232,10508,43,0,1
PBRM1,PRKDC,A549,-4.032526397,10508,1016,1,1
PBRM1,PTEN,A549,-0.835774214,10508,177,0,1
PBRM1,RB1,A549,0.878657383,10508,577,0,1
PBRM1,ROR1,A549,-0.406311792,10508,609,0,1
PBRM1,RUNX1,A549,-0.520829618,10508,3438,0,1
PBRM1,SETD2,A549,-0.040280995,10508,6357,0,1
PBRM1,SMAD4,A549,-8.424148335,10508,1600,1,1
PBRM1,SMARCA4,A549,2.110433789,10508,492,0,1
PBRM1,SMARCB1,A549,-1.467007695,10508,2198,0,1
PBRM1,SMO,A549,-0.315666135,10508,298,0,1
PBRM1,SRC,A549,0.850381239,10508,1170,0,1
PBRM1,TP53,A549,-0.072262575,10508,1785,0,1
PBRM1,TSC1,A549,0.054434016,10508,2005,0,1
PBRM1,TYMS,A549,-2.563786575,10508,3509,0,1
PBRM1,VEGFA,A549,-0.269340087,10508,749,0,1
PBRM1,VHL,A549,0.082647263,10508,78,0,1
PBRM1,WEE1,A549,1.063440491,10508,3249,0,1
PBRM1,PDGFRA,A549,-0.138152697,10508,3772,0,1
PBRM1,RPS6KB1,A549,-1.975679233,10508,3244,0,1
PBRM1,RRM2,A549,0.136965669,10508,617,0,1
PDGFRA,PIK3R1,A549,-0.447752121,3772,43,0,1
PDGFRA,PTEN,A549,-1.016560814,3772,177,0,1
PDGFRA,RB1,A549,0.216109072,3772,577,0,1
PDGFRA,ROR1,A549,0.007604814,3772,609,0,1
PDGFRA,RPS6KB1,A549,-0.014180287,3772,3244,0,1
PDGFRA,RUNX1,A549,-0.364834401,3772,3438,0,1
PDGFRA,SETD2,A549,-0.050842122,3772,6357,0,1
PDGFRA,SMAD4,A549,7.971840217,3772,1600,0,1
PDGFRA,SMARCA4,A549,-0.466639123,3772,492,0,1
PDGFRA,SMARCB1,A549,-0.253340088,3772,2198,0,1
PDGFRA,SMO,A549,-0.129566519,3772,298,0,1
PDGFRA,TP53,A549,0.17302378,3772,1785,0,1
PDGFRA,TSC1,A549,0.193334795,3772,2005,0,1
PDGFRA,VEGFA,A549,-0.0546632,3772,749,0,1
PDGFRA,VHL,A549,-0.026197108,3772,78,0,1
PDGFRA,WEE1,A549,0.471074198,3772,3249,0,1
PDGFRA,PIK3CA,A549,0.348017308,3772,1641,0,1
